Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Ammonia,2b50f643-216a-412b-a0e5-5946867aa2ed,"air|low population density, long-term",kg,0007664-41-7,1.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Ammonia,8494ed3c-0416-4aa5-b100-51a2b2bcadbd,air|lower stratosphere + upper troposphere,kg,0007664-41-7,1.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Ammonia,0f440cc0-0f74-446d-99d6-8ff0e97a2444,air|non-urban air or from high stacks,kg,0007664-41-7,1.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Ammonia,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,air|unspecified,kg,0007664-41-7,1.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Ammonia,9990b51b-7023-4700-bca0-1a32ef921f74,air|urban air close to ground,kg,0007664-41-7,1.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Hydrogen chloride,97178ead-47ba-406f-bd68-27d5fc6aa6f8,"air|low population density, long-term",kg,0007647-01-0,0.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Hydrogen chloride,50f3bc1e-fafc-44a2-9800-4468d8c3b643,air|lower stratosphere + upper troposphere,kg,0007647-01-0,0.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Hydrogen chloride,68e32537-beae-41c2-be72-74df4d273c11,air|non-urban air or from high stacks,kg,0007647-01-0,0.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Hydrogen chloride,c941d6d0-a56c-4e6c-95de-ac685635218d,air|unspecified,kg,0007647-01-0,0.88
IMPACT 2002+ (Midpoint),c046b3d16c204055913bd5f0d1c34b34,ecosystem quality|aquatic acidification,c016ebf7d4e64cd9b9d4f21d4045cfb0,kg SO2-Eq,Hydrogen chloride,afcbd980-14c2-4e1d-a0aa-5f6464e5c76b,air|urban air close to ground,kg,0007647-01-0,0.88
