Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|deposited waste,f64ab9a967be461aa703c67606060143,UBP,"Transformation, to dump site, inert material landfill",d10b390c-9d0c-4f59-b31d-3d0d70e77a35,natural resource|land,m2,,11300000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|deposited waste,f64ab9a967be461aa703c67606060143,UBP,"Transformation, to dump site, residual material landfill",8f5c8cb3-dccd-45da-9f1f-d1c61cd789c3,natural resource|land,m2,,8000000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|deposited waste,f64ab9a967be461aa703c67606060143,UBP,"Transformation, to dump site, sanitary landfill",1a568858-efa8-4c2a-b46e-82b6e66b6072,natural resource|land,m2,,10000000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|deposited waste,f64ab9a967be461aa703c67606060143,UBP,"Transformation, to dump site, slag compartment",d73b27a2-81bd-4264-baa5-ce4aca3545be,natural resource|land,m2,,11300000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|deposited waste,f64ab9a967be461aa703c67606060143,UBP,"Volume occupied, underground deposit",8bd1295e-4af1-4177-88a2-6f56ac8e4546,natural resource|in ground,m3,,38400000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|emission into top-soil/groundwater,bb1d85b361ef43c3865803c57be25f36,UBP,"2,4-D",f681eb3c-854a-4f78-bcfe-76dfbcf9df3c,soil|agricultural,kg,0000094-75-7,800000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|emission into top-soil/groundwater,bb1d85b361ef43c3865803c57be25f36,UBP,Abamectin,3166d308-cc57-4d31-b42e-63c7eada821f,soil|agricultural,kg,0071751-41-2,800000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|emission into top-soil/groundwater,bb1d85b361ef43c3865803c57be25f36,UBP,Acephate,cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec,soil|agricultural,kg,0030560-19-1,800000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|emission into top-soil/groundwater,bb1d85b361ef43c3865803c57be25f36,UBP,Acetamide,eb23cf3a-b866-458d-94b3-9aee4145fcc9,soil|agricultural,kg,0000060-35-5,800000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|emission into top-soil/groundwater,bb1d85b361ef43c3865803c57be25f36,UBP,Acetochlor,92ee2fc1-238c-465d-9887-418af42db9c7,soil|agricultural,kg,0034256-82-1,800000.0
ecological scarcity 1997 (superseded),8726bcabc4fe4e10a9c32c60120e7cd6,total|emission into top-soil/groundwater,bb1d85b361ef43c3865803c57be25f36,UBP,Acifluorfen,c89708f7-cb6c-4691-b8cc-cf2cb03b14a6,soil|agricultural,kg,0050594-66-6,800.0
