Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Methane, dichlorodifluoro-, CFC-12",31a3e44c-4098-461e-aba2-f79540e05087,air|urban air close to ground,kg,0000075-71-8,58.78
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Cumene,35c746fb-2d4a-4d06-9955-1973ce67b74e,air|urban air close to ground,kg,0000098-82-8,0.028831
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Arsine,a592250d-c73f-4c22-8a20-7f3383f996f0,"air|low population density, long-term",kg,0007784-42-1,638.96
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Antimony-124,f9055607-c571-4903-85a8-7c20e3790c43,water|ground-,kBq,0014683-10-4,2.1299e-05
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,1-Pentanol,541a823c-0aad-4dc4-9123-d4af4647d942,air|urban air close to ground,kg,0000071-41-0,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Formamide,43a00521-4880-4891-8a5d-f8e0a64f5bce,air|non-urban air or from high stacks,kg,0000075-12-7,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Polychlorinated biphenyls,456b8003-1508-4000-a53c-752e02023445,air|urban air close to ground,kg,,51.223545
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Ammonia,8494ed3c-0416-4aa5-b100-51a2b2bcadbd,air|lower stratosphere + upper troposphere,kg,0007664-41-7,2.2078
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Hydrocarbons, chlorinated",626dd1d8-5355-40cb-8569-9c87c2c6ab18,air|urban air close to ground,kg,,0.0090909
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Butyrolactone,ac7e2a8c-bf1a-42c7-b033-179a039dd437,air|lower stratosphere + upper troposphere,kg,0000096-48-0,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,2-Aminopropanol,b1fa0fe9-49d4-4e1d-9502-3b2d10a313c9,air|non-urban air or from high stacks,kg,0002749-11-3,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Hydrocarbons, aromatic",8b5d5c1d-c786-4367-94f0-fae42cd3ac0a,air|urban air close to ground,kg,,0.054545
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Nitrogen oxides,9115356e-a534-4329-9ec6-d9208720241b,"air|low population density, long-term",kg,0011104-93-1,2.3039
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Ethene, chloro-",2256cd1c-760f-43b0-aa1c-5229ba199150,air|non-urban air or from high stacks,kg,0000075-01-4,0.0054286
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Methane, dichloro-, HCC-30",75c80de0-a0fa-45e2-9f7b-f6fa4e4431e1,water|unspecified,kg,0000075-09-2,0.012442
