Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Xylene,ed8da356-ed40-4a35-8de4-57aee1d3c279,air|urban air close to ground,kg,0001330-20-7,2.84964907581e-06
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Methanol,e1b4f61b-e191-4c48-852b-58b11b2245eb,water|surface water,kg,0000067-56-1,8.60186567104e-06
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Benzo(a)pyrene,5e13c2ab-5466-4ff5-816d-702dfdf25f76,air|unspecified,kg,0000050-32-8,0.0624938701221
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Lambda-cyhalothrin,f1b48f46-77aa-4dba-bd83-87e220816f42,soil|agricultural,kg,0091465-08-6,3.95933281532
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Cadmium,e2d58f90-9aac-4ac4-87f7-bbd6cfc358e3,air|non-urban air or from high stacks,kg,0007440-43-9,1.70251104109
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Sulfur hexafluoride,856c9aa2-c20c-49a8-9417-c71bdb5f17b0,air|urban air close to ground,kg,0002551-62-4,399.512836243
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Tributyltin compounds,4d8131df-07d8-475b-ae7c-8fe4b80fb8e0,water|unspecified,kg,0056573-85-4,16.4743595625
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Bentazone,237ea455-6c82-4254-af86-9409df922094,soil|agricultural,kg,0025057-89-0,0.153827718095
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Ethane, pentafluoro-, HFC-125",40022b1f-8906-4c54-a074-bf1a3fc9b13f,air|lower stratosphere + upper troposphere,kg,0000354-33-6,61.3287248619
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Molybdenum,3822809c-cc03-469d-ac2a-9f85842f8440,water|ground-,kg,0007439-98-7,0.00417579894285
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Methane, dichlorodifluoro-, CFC-12",1013b9ec-a7b5-459c-be3d-74f61b9ce06e,air|lower stratosphere + upper troposphere,kg,0000075-71-8,190.995171713
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,2-Propanol,e92a1310-603c-4346-85b8-e4e3192cd75c,water|unspecified,kg,0000067-63-0,3.43700780213e-06
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Phenol,a3436836-e2fe-4c30-b9a7-0098b489374f,water|ocean,kg,0000108-95-2,1.15991430367e-06
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Acetone,a765d3a1-65c6-4544-8487-b3104b937568,air|lower stratosphere + upper troposphere,kg,0000067-64-1,8.76947902192e-06
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Mecoprop,bef7c90d-9f65-483c-b6b6-4b5d1086c878,soil|agricultural,kg,0000093-65-2,0.0916584988743
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Hydrazine,47703131-d6ba-4e54-a25e-26f6fd9ddc1c,water|surface water,kg,0000302-01-2,0.0722291473591
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Xylene,6d9e9a11-4d99-4489-a0ab-4cd1b6b8eaef,water|ocean,kg,0001330-20-7,2.32219749124e-05
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Lead,b3ebdcc3-c588-4997-95d2-9785b26b34e1,water|surface water,kg,0007439-92-1,0.000901426567653
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Occupation, annual crop, non-irrigated, extensive",1b0a8570-eab4-46c2-9b67-c9b918e75676,natural resource|land,m2*year,,0.0454539153126
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Acetaldehyde,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,air|urban air close to ground,kg,0000075-07-0,0.0001870043152
