Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,"Carbon monoxide, fossil",6edcc2df-88a3-48e1-83d8-ffc38d31c35b,air|urban air close to ground,kg,0000630-08-0,0.00015779
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Chloroform,78259cf2-1bb2-41ec-941c-9d70909df094,"air|low population density, long-term",kg,0000067-66-3,0.00090452
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Chloroform,98af3079-fb76-488d-8afe-713814e14d36,air|lower stratosphere + upper troposphere,kg,0000067-66-3,0.00090452
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Chloroform,fa9b9736-6de8-4bd6-ba22-1bd78c798373,air|non-urban air or from high stacks,kg,0000067-66-3,0.00090452
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Chloroform,fbf6ab3a-74e3-4cbe-b61d-959728bdce46,air|unspecified,kg,0000067-66-3,0.00090452
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Chloroform,4cadbc9f-0472-4bb9-a942-df5b90e37878,air|urban air close to ground,kg,0000067-66-3,0.00090452
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Dinitrogen monoxide,81305cda-63f1-4c1a-99c6-2c2568550ec4,"air|low population density, long-term",kg,0010024-97-2,0.015678
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Dinitrogen monoxide,473826ae-125a-4b02-8c8e-c84322491d80,air|lower stratosphere + upper troposphere,kg,0010024-97-2,0.015678
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Dinitrogen monoxide,afd6d670-bbb0-4625-9730-04088a5b035e,air|non-urban air or from high stacks,kg,0010024-97-2,0.015678
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Dinitrogen monoxide,20185046-64bb-4c09-a8e7-e8a9e144ca98,air|unspecified,kg,0010024-97-2,0.015678
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,Dinitrogen monoxide,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,air|urban air close to ground,kg,0010024-97-2,0.015678
IMPACT 2002+ (Endpoint),3ba97f6a1fad4269b018ddaac5898711,climate change|climate change,5ce3a6b3c282411ba5c268213bcb6ece,points,"Ethane, 1,1,1,2-tetrafluoro-, HFC-134a",647ae26f-f2fe-44cb-ac81-39bb7736f28e,"air|low population density, long-term",kg,0000811-97-2,0.040201
